timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20161003T150405.1,W,S,8,32,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150405.0,W,R,11,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150406.8,W,S,18,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150406.3,W,S,19,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150401.4,W,S,14,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150410.4,W,S,16,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150408.3,W,R,11,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150415.5,W,S,10,35,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150415.0,W,S,20,37,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150417.6,W,S,15,31,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150424.1,W,R,26,18,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150551.8,W,L,9,11,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150549.1,W,S,19,6,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150551.4,W,S,15,12,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150553.6,W,R,20,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150556.1,W,R,20,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150555.6,W,S,20,19,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150558.6,W,R,23,13,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150558.3,W,S,13,19,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150600.0,W,S,13,19,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150604.0,W,R,24,17,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150603.0,W,S,14,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150604.8,W,S,14,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150606.0,W,S,20,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150608.2,W,S,17,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150610.3,W,R,71,9,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150607.7,W,S,9,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150613.5,W,R,20,9,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150611.0,W,S,18,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150612.0,W,S,15,22,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150614.4,W,S,15,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150615.1,W,R,17,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150617.3,W,R,20,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150616.4,W,S,18,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150621.7,W,S,16,17,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150619.2,W,R,18,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150620.7,W,R,15,3,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150622.7,W,S,16,31,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150625.0,W,S,47,33,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150625.6,W,S,21,43,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150627.6,W,S,28,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150631.0,W,S,17,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150633.7,W,R,31,19,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150635.2,W,S,15,30,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150805.9,W,S,27,9,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150807.9,W,S,16,8,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150805.3,W,S,29,10,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150812.0,W,R,15,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150808.3,W,S,18,15,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150810.9,W,S,9,17,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150814.0,W,S,19,22,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150811.8,W,S,15,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150817.0,W,R,12,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150815.8,W,S,14,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150818.0,W,S,25,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150820.1,W,S,14,24,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150823.1,W,S,15,32,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150825.6,W,S,18,24,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150809.8,W,S,24,19,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150826.2,W,R,22,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150828.1,W,S,14,29,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150830.2,W,S,27,43,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150831.6,W,R,17,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150832.7,W,S,21,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150833.5,W,R,18,13,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150819.4,W,S,25,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150834.9,W,S,16,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150836.5,W,S,8,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150821.1,W,S,19,30,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150823.1,W,S,16,30,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150840.1,W,R,16,15,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150841.9,W,S,17,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150845.2,W,S,16,26,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150844.0,W,S,21,45,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150851.7,W,R,20,13,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150854.3,W,R,17,15,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T150843.8,W,S,37,27,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151010.5,W,S,34,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151013.8,W,R,22,13,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151013.6,W,S,13,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151015.4,W,S,12,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151017.0,W,R,33,12,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151017.3,W,S,18,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151019.0,W,S,12,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151019.5,W,R,11,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151021.7,W,S,17,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151021.0,W,S,15,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151023.1,W,S,19,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151024.4,W,R,27,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151024.9,W,S,21,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151025.9,W,S,21,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151027.6,W,S,20,22,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151028.1,W,S,31,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151033.8,W,S,7,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151029.5,W,S,18,29,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151031.4,W,S,20,30,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151032.1,W,R,8,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151032.1,W,R,21,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151032.7,W,S,14,32,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151034.5,W,S,19,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151036.3,W,S,14,35,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151040.0,W,S,18,31,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151041.6,W,S,17,37,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151042.4,W,S,14,32,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151038.4,W,S,27,36,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151038.1,W,R,26,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151045.6,W,S,20,35,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151048.0,W,R,9,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151051.6,W,S,25,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151050.2,W,S,9,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151121.5,W,R,35,12,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151147.8,W,R,11,2,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151222.0,W,S,15,5,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151225.3,W,S,22,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151227.1,W,S,25,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151230.5,W,S,22,15,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151229.9,W,R,16,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151157.3,W,R,13,2,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151231.8,W,S,13,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151232.6,W,S,17,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151233.7,W,S,11,17,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151236.0,W,S,17,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151238.4,W,S,26,35,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151242.4,W,S,15,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151244.7,W,S,17,38,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151245.4,W,R,23,13,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151247.2,W,S,25,45,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151248.1,W,S,9,35,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151251.6,W,S,17,40,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151253.7,W,S,13,47,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151254.5,W,R,59,15,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151255.9,W,S,45,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151256.9,W,S,15,46,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151258.9,W,S,12,58,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151259.2,W,S,13,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151301.5,W,S,16,50,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151301.9,W,R,21,19,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151304.0,W,S,14,42,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151304.3,W,R,19,21,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151310.1,W,R,7,5,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151310.8,W,R,20,12,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151431.9,W,S,41,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151432.6,W,S,18,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151434.2,W,S,16,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151436.1,W,S,19,36,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151439.3,W,S,16,24,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151429.5,W,S,11,9,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151442.5,W,S,18,33,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151447.6,W,S,13,31,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151449.3,W,S,18,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151450.1,W,S,15,33,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151437.6,W,S,20,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151440.9,W,S,13,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151451.9,W,S,14,40,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151445.1,W,S,14,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151443.6,W,S,17,25,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151445.5,W,R,14,24,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151452.4,W,S,15,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151454.2,W,S,15,31,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151455.3,W,R,17,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151457.5,W,S,14,36,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151459.4,W,S,18,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151501.9,W,S,15,37,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151459.6,W,R,14,13,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151501.1,W,R,12,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151505.4,W,S,26,41,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151505.9,W,S,19,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151507.2,W,S,11,40,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151509.0,W,S,17,36,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151509.9,W,S,15,43,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151511.2,W,S,25,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151512.2,W,S,15,43,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151515.2,W,R,19,26,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151516.3,W,R,30,16,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151518.3,W,R,20,19,6,R,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151635.8,W,S,14,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151634.7,W,S,16,11,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151637.9,W,S,17,17,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151638.4,W,S,12,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151640.6,W,S,24,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151641.0,W,S,17,54,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151642.3,W,S,24,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151643.1,W,S,17,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151644.2,W,S,15,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151645.4,W,S,18,24,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151645.8,W,S,16,27,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151647.3,W,S,18,34,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151651.0,W,R,19,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151652.8,W,S,23,28,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151657.7,W,S,13,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151659.7,W,S,14,22,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151703.1,W,R,20,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151649.0,W,S,23,32,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151705.5,W,R,15,8,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151651.4,W,S,18,23,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151655.5,W,S,16,37,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151653.5,W,S,14,33,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151656.0,W,R,35,26,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151707.7,W,R,19,15,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151708.4,W,S,19,42,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151709.2,W,S,16,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151712.0,W,R,33,20,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151713.1,W,S,16,47,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151714.1,W,S,15,39,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151716.7,W,S,21,54,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151717.6,W,R,22,14,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151719.2,W,S,18,41,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151719.9,W,R,13,21,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151722.1,W,S,19,24,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151723.2,W,S,15,44,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151724.1,W,S,14,35,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151725.5,W,S,14,42,6,Y,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151852.2,W,S,18,7,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151853.1,W,S,12,11,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151856.8,W,S,16,18,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151856.4,W,R,17,9,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
20161003T151858.7,W,R,17,16,6,G,-1,-1,-1,-1,1,5b35cfdf-91a2-4f20-bac6-aa0c5665786a
